"Date"	"Date"	"Hotel"	"On-The-Books"	"Physical Occupancy %"	"Capacity"	"On-The-Books"	"Room ADR"	"Room Revenue OTB"
"Day"	"DOW"	"Hotel"	"On-The-Books"	"Physical Occupancy %"	"Capacity"	"On-The-Books"	"Room ADR"	"Room Revenue OTB"
"2024-11-28"	"Th"	"Welcome Hotel Meschede / Hennesee"	23	"19.83%"	116	23	90.16	2073.77
"2024-11-28"	"Th"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-11-28"	"Th"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-11-28"	"Th"	"Welcome Hotel Neckarsulm"	4	"2.47%"	162	4	108.65	434.59
"2024-11-28"	"Th"	"Welcome Parkhotel Euskirchen"	7	"7.61%"	92	7	109.06	763.43
"2024-11-28"	"Th"	"All"	347	"19.69%"	1762	347	98.49	34176.54
"2024-11-29"	"Fr"	"Welcome Hotel Darmstadt"	48	"23.08%"	208	48	110.33	5296.01
"2024-11-29"	"Fr"	"Best Western Plus Welcome Hotel Frankfurt"	3	"1.73%"	173	3	74.30	222.89
"2024-11-29"	"Fr"	"Welcome Residenzschloss Bamberg"	61	"33.15%"	184	61	113.96	6951.30
"2024-11-29"	"Fr"	"Welcome Kongresshotel Bamberg"	113	"66.08%"	171	113	97.24	10988.01
"2024-11-29"	"Fr"	"Welcome Hotel Marburg"	35	"23.33%"	150	35	118.13	4134.67
"2024-11-29"	"Fr"	"Welcome Hotel Paderborn"	6	"3.92%"	153	6	66.18	397.06
"2024-11-29"	"Fr"	"Welcome Hotel Bad Arolsen"	22	"18.49%"	119	22	105.22	2314.73
"2024-11-29"	"Fr"	"Welcome Hotel Meschede / Hennesee"	70	"60.34%"	116	70	72.90	5102.80
"2024-11-29"	"Fr"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-11-29"	"Fr"	"Welcome Hotel Dorf Munsterland"	5	"3.82%"	131	5	102.36	511.82
"2024-11-29"	"Fr"	"Welcome Hotel Neckarsulm"	6	"3.70%"	162	6	72.16	432.93
"2024-11-29"	"Fr"	"Welcome Parkhotel Euskirchen"	6	"6.52%"	92	6	122.41	734.47
"2024-11-29"	"Fr"	"All"	375	"21.28%"	1762	375	98.90	37086.69
"2024-11-30"	"Sa"	"Welcome Hotel Darmstadt"	30	"14.42%"	208	30	76.61	2298.28
"2024-11-30"	"Sa"	"Best Western Plus Welcome Hotel Frankfurt"	2	"1.16%"	173	2	95.09	190.19
"2024-11-30"	"Sa"	"Welcome Residenzschloss Bamberg"	62	"33.70%"	184	62	114.38	7091.49
"2024-11-30"	"Sa"	"Welcome Kongresshotel Bamberg"	54	"31.58%"	171	54	99.52	5373.96
"2024-11-30"	"Sa"	"Welcome Hotel Marburg"	35	"23.33%"	150	35	120.38	4213.17
"2024-11-30"	"Sa"	"Welcome Hotel Paderborn"	6	"3.92%"	153	6	66.18	397.06
"2024-11-30"	"Sa"	"Welcome Hotel Bad Arolsen"	22	"18.49%"	119	22	104.28	2294.16
"2024-11-30"	"Sa"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-11-30"	"Sa"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-11-30"	"Sa"	"Welcome Hotel Dorf Munsterland"	11	"8.40%"	131	11	90.33	993.63
"2024-11-30"	"Sa"	"Welcome Hotel Neckarsulm"	34	"20.99%"	162	34	70.90	2410.50
"2024-11-30"	"Sa"	"Welcome Parkhotel Euskirchen"	1	"1.09%"	92	1	115.79	115.79
"2024-11-30"	"Sa"	"All"	257	"14.59%"	1762	257	98.75	25378.23
"2024-12-01"	"Su"	"Welcome Hotel Darmstadt"	12	"5.77%"	208	12	91.29	1095.48
"2024-12-01"	"Su"	"Best Western Plus Welcome Hotel Frankfurt"	1	"0.58%"	173	1	126.64	126.64
"2024-12-01"	"Su"	"Welcome Residenzschloss Bamberg"	20	"10.87%"	184	20	91.12	1822.48
"2024-12-01"	"Su"	"Welcome Kongresshotel Bamberg"	12	"7.02%"	171	12	99.28	1191.41
"2024-12-01"	"Su"	"Welcome Hotel Marburg"	43	"28.67%"	150	43	102.53	4408.88
"2024-12-01"	"Su"	"Welcome Hotel Paderborn"	6	"3.92%"	153	6	56.54	339.24
"2024-12-01"	"Su"	"Welcome Hotel Bad Arolsen"	2	"1.68%"	119	2	50.47	100.94
"2024-12-01"	"Su"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-01"	"Su"	"Welcome Hotel Wesel"	12	"11.65%"	103	12	92.29	1107.51
"2024-12-01"	"Su"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-01"	"Su"	"Welcome Hotel Neckarsulm"	8	"4.94%"	162	8	72.47	579.80
"2024-12-01"	"Su"	"Welcome Parkhotel Euskirchen"	0	"0.00%"	92	0	0.00	0.00
"2024-12-01"	"Su"	"All"	119	"6.75%"	1762	119	90.52	10772.38
"2024-12-02"	"Mo"	"Welcome Hotel Darmstadt"	27	"12.98%"	208	27	108.42	2927.31
"2024-12-02"	"Mo"	"Best Western Plus Welcome Hotel Frankfurt"	0	"0.00%"	173	0	0.00	0.00
"2024-12-02"	"Mo"	"Welcome Residenzschloss Bamberg"	71	"38.59%"	184	71	95.24	6762.16
"2024-12-02"	"Mo"	"Welcome Kongresshotel Bamberg"	150	"87.72%"	171	150	103.27	15490.65
"2024-12-02"	"Mo"	"Welcome Hotel Marburg"	66	"44.00%"	150	66	112.53	7427.10
"2024-12-02"	"Mo"	"Welcome Hotel Paderborn"	8	"5.23%"	153	8	75.23	601.84
"2024-12-02"	"Mo"	"Welcome Hotel Bad Arolsen"	39	"32.77%"	119	39	95.44	3722.04
"2024-12-02"	"Mo"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-02"	"Mo"	"Welcome Hotel Wesel"	56	"54.37%"	103	56	92.99	5207.36
"2024-12-02"	"Mo"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-02"	"Mo"	"Welcome Hotel Neckarsulm"	5	"3.09%"	162	5	109.25	546.25
"2024-12-02"	"Mo"	"Welcome Parkhotel Euskirchen"	20	"21.74%"	92	20	112.15	2242.99
"2024-12-02"	"Mo"	"All"	445	"25.26%"	1762	445	100.96	44927.70
"2024-12-03"	"Tu"	"Welcome Hotel Darmstadt"	14	"6.73%"	208	14	112.93	1581.08
"2024-12-03"	"Tu"	"Best Western Plus Welcome Hotel Frankfurt"	37	"21.39%"	173	37	94.56	3498.60
"2024-12-03"	"Tu"	"Welcome Residenzschloss Bamberg"	77	"41.85%"	184	77	100.87	7767.32
"2024-12-03"	"Tu"	"Welcome Kongresshotel Bamberg"	12	"7.02%"	171	12	90.36	1084.36
"2024-12-03"	"Tu"	"Welcome Hotel Marburg"	76	"50.67%"	150	76	113.02	8589.27
"2024-12-03"	"Tu"	"Welcome Hotel Paderborn"	12	"7.84%"	153	12	80.29	963.53
"2024-12-03"	"Tu"	"Welcome Hotel Bad Arolsen"	21	"17.65%"	119	21	97.31	2043.50
"2024-12-03"	"Tu"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-03"	"Tu"	"Welcome Hotel Wesel"	28	"27.18%"	103	28	98.80	2766.33
"2024-12-03"	"Tu"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-03"	"Tu"	"Welcome Hotel Neckarsulm"	10	"6.17%"	162	10	116.87	1168.72
"2024-12-03"	"Tu"	"Welcome Parkhotel Euskirchen"	20	"21.74%"	92	20	112.15	2242.99
"2024-12-03"	"Tu"	"All"	310	"17.59%"	1762	310	102.28	31705.70
"2024-12-04"	"We"	"Welcome Hotel Darmstadt"	41	"19.71%"	208	41	140.80	5772.80
"2024-12-04"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	40	"23.12%"	173	40	92.94	3717.75
"2024-12-04"	"We"	"Welcome Residenzschloss Bamberg"	60	"32.61%"	184	60	95.95	5757.04
"2024-12-04"	"We"	"Welcome Kongresshotel Bamberg"	11	"6.43%"	171	11	88.87	977.59
"2024-12-04"	"We"	"Welcome Hotel Marburg"	117	"78.00%"	150	117	134.77	15767.77
"2024-12-04"	"We"	"Welcome Hotel Paderborn"	14	"9.15%"	153	14	68.82	963.53
"2024-12-04"	"We"	"Welcome Hotel Bad Arolsen"	20	"16.81%"	119	20	98.60	1972.00
"2024-12-04"	"We"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-04"	"We"	"Welcome Hotel Wesel"	2	"1.94%"	103	2	92.78	185.56
"2024-12-04"	"We"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-04"	"We"	"Welcome Hotel Neckarsulm"	8	"4.94%"	162	8	119.16	953.30
"2024-12-04"	"We"	"Welcome Parkhotel Euskirchen"	20	"21.74%"	92	20	112.15	2242.99
"2024-12-04"	"We"	"All"	336	"19.07%"	1762	336	114.02	38310.33
"2024-12-05"	"Th"	"Welcome Hotel Darmstadt"	41	"19.71%"	208	41	135.99	5575.46
"2024-12-05"	"Th"	"Best Western Plus Welcome Hotel Frankfurt"	57	"32.95%"	173	57	93.88	5350.93
"2024-12-05"	"Th"	"Welcome Residenzschloss Bamberg"	25	"13.59%"	184	25	109.06	2726.61
"2024-12-05"	"Th"	"Welcome Kongresshotel Bamberg"	42	"24.56%"	171	42	84.74	3559.14
"2024-12-05"	"Th"	"Welcome Hotel Marburg"	81	"54.00%"	150	81	123.28	9986.02
"2024-12-05"	"Th"	"Welcome Hotel Paderborn"	75	"49.02%"	153	75	80.75	6056.03
"2024-12-05"	"Th"	"Welcome Hotel Bad Arolsen"	24	"20.17%"	119	24	95.69	2296.50
"2024-12-05"	"Th"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-05"	"Th"	"Welcome Hotel Wesel"	11	"10.68%"	103	11	97.66	1074.30
"2024-12-05"	"Th"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-05"	"Th"	"Welcome Hotel Neckarsulm"	0	"0.00%"	162	0	0.00	0.00
"2024-12-05"	"Th"	"Welcome Parkhotel Euskirchen"	0	"0.00%"	92	0	0.00	0.00
"2024-12-05"	"Th"	"All"	359	"20.37%"	1762	359	102.02	36624.99
"2024-12-06"	"Fr"	"Welcome Hotel Darmstadt"	5	"2.40%"	208	5	91.79	458.97
"2024-12-06"	"Fr"	"Best Western Plus Welcome Hotel Frankfurt"	1	"0.58%"	173	1	63.55	63.55
"2024-12-06"	"Fr"	"Welcome Residenzschloss Bamberg"	7	"3.80%"	184	7	120.11	840.79
"2024-12-06"	"Fr"	"Welcome Kongresshotel Bamberg"	103	"60.23%"	171	103	77.43	7975.12
"2024-12-06"	"Fr"	"Welcome Hotel Marburg"	34	"22.67%"	150	34	123.60	4202.33
"2024-12-06"	"Fr"	"Welcome Hotel Paderborn"	75	"49.02%"	153	75	77.52	5813.73
"2024-12-06"	"Fr"	"Welcome Hotel Bad Arolsen"	7	"5.88%"	119	7	97.14	679.96
"2024-12-06"	"Fr"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-06"	"Fr"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-12-06"	"Fr"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-06"	"Fr"	"Welcome Hotel Neckarsulm"	3	"1.85%"	162	3	76.10	228.30
"2024-12-06"	"Fr"	"Welcome Parkhotel Euskirchen"	0	"0.00%"	92	0	0.00	0.00
"2024-12-06"	"Fr"	"All"	238	"13.51%"	1762	238	85.14	20262.75
"2024-12-07"	"Sa"	"Welcome Hotel Darmstadt"	9	"4.33%"	208	9	92.61	833.45
"2024-12-07"	"Sa"	"Best Western Plus Welcome Hotel Frankfurt"	2	"1.16%"	173	2	79.20	158.41
"2024-12-07"	"Sa"	"Welcome Residenzschloss Bamberg"	8	"4.35%"	184	8	123.15	985.18
"2024-12-07"	"Sa"	"Welcome Kongresshotel Bamberg"	29	"16.96%"	171	29	86.26	2501.56
"2024-12-07"	"Sa"	"Welcome Hotel Marburg"	35	"23.33%"	150	35	123.64	4327.56
"2024-12-07"	"Sa"	"Welcome Hotel Paderborn"	25	"16.34%"	153	25	63.39	1584.76
"2024-12-07"	"Sa"	"Welcome Hotel Bad Arolsen"	5	"4.20%"	119	5	114.62	573.12
"2024-12-07"	"Sa"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-07"	"Sa"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-12-07"	"Sa"	"Welcome Hotel Dorf Munsterland"	12	"9.16%"	131	12	94.37	1132.39
"2024-12-07"	"Sa"	"Welcome Hotel Neckarsulm"	32	"19.75%"	162	32	71.14	2276.34
"2024-12-07"	"Sa"	"Welcome Parkhotel Euskirchen"	1	"1.09%"	92	1	124.96	124.96
"2024-12-07"	"Sa"	"All"	158	"8.97%"	1762	158	91.76	14497.73
"2024-12-08"	"Su"	"Welcome Hotel Darmstadt"	0	"0.00%"	208	0	0.00	0.00
"2024-12-08"	"Su"	"Best Western Plus Welcome Hotel Frankfurt"	0	"0.00%"	173	0	0.00	0.00
"2024-12-08"	"Su"	"Welcome Residenzschloss Bamberg"	42	"22.83%"	184	42	86.86	3648.09
"2024-12-08"	"Su"	"Welcome Kongresshotel Bamberg"	46	"26.90%"	171	46	101.69	4677.58
"2024-12-08"	"Su"	"Welcome Hotel Marburg"	0	"0.00%"	150	0	0.00	0.00
"2024-12-08"	"Su"	"Welcome Hotel Paderborn"	23	"15.03%"	153	23	60.75	1397.19
"2024-12-08"	"Su"	"Welcome Hotel Bad Arolsen"	4	"3.36%"	119	4	79.53	318.14
"2024-12-08"	"Su"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-08"	"Su"	"Welcome Hotel Wesel"	8	"7.77%"	103	8	97.66	781.31
"2024-12-08"	"Su"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-08"	"Su"	"Welcome Hotel Neckarsulm"	3	"1.85%"	162	3	112.62	337.86
"2024-12-08"	"Su"	"Welcome Parkhotel Euskirchen"	0	"0.00%"	92	0	0.00	0.00
"2024-12-08"	"Su"	"All"	129	"7.32%"	1762	129	86.51	11160.17
"2024-12-09"	"Mo"	"Welcome Hotel Darmstadt"	49	"23.56%"	208	49	126.64	6205.33
"2024-12-09"	"Mo"	"Best Western Plus Welcome Hotel Frankfurt"	1	"0.58%"	173	1	101.40	101.40
"2024-12-09"	"Mo"	"Welcome Residenzschloss Bamberg"	20	"10.87%"	184	20	103.74	2074.80
"2024-12-09"	"Mo"	"Welcome Kongresshotel Bamberg"	41	"23.98%"	171	41	90.23	3699.54
"2024-12-09"	"Mo"	"Welcome Hotel Marburg"	26	"17.33%"	150	26	107.01	2782.24
"2024-12-09"	"Mo"	"Welcome Hotel Paderborn"	41	"26.80%"	153	41	78.94	3236.40
"2024-12-09"	"Mo"	"Welcome Hotel Bad Arolsen"	3	"2.52%"	119	3	66.51	199.54
"2024-12-09"	"Mo"	"Welcome Hotel Meschede / Hennesee"	18	"15.52%"	116	18	88.79	1598.13
"2024-12-09"	"Mo"	"Welcome Hotel Wesel"	45	"43.69%"	103	45	97.66	4394.86
"2024-12-09"	"Mo"	"Welcome Hotel Dorf Munsterland"	4	"3.05%"	131	4	15.89	63.55
"2024-12-09"	"Mo"	"Welcome Hotel Neckarsulm"	5	"3.09%"	162	5	127.20	636.00
"2024-12-09"	"Mo"	"Welcome Parkhotel Euskirchen"	1	"1.09%"	92	1	96.17	96.17
"2024-12-09"	"Mo"	"All"	254	"14.42%"	1762	254	98.77	25087.96
"2024-12-10"	"Tu"	"Welcome Hotel Darmstadt"	63	"30.29%"	208	63	110.73	6976.13
"2024-12-10"	"Tu"	"Best Western Plus Welcome Hotel Frankfurt"	0	"0.00%"	173	0	0.00	0.00
"2024-12-10"	"Tu"	"Welcome Residenzschloss Bamberg"	49	"26.63%"	184	49	111.99	5487.33
"2024-12-10"	"Tu"	"Welcome Kongresshotel Bamberg"	2	"1.17%"	171	2	92.53	185.05
"2024-12-10"	"Tu"	"Welcome Hotel Marburg"	26	"17.33%"	150	26	107.01	2782.24
"2024-12-10"	"Tu"	"Welcome Hotel Paderborn"	61	"39.87%"	153	61	83.31	5082.20
"2024-12-10"	"Tu"	"Welcome Hotel Bad Arolsen"	1	"0.84%"	119	1	98.60	98.60
"2024-12-10"	"Tu"	"Welcome Hotel Meschede / Hennesee"	18	"15.52%"	116	18	88.79	1598.13
"2024-12-10"	"Tu"	"Welcome Hotel Wesel"	45	"43.69%"	103	45	97.66	4394.86
"2024-12-10"	"Tu"	"Welcome Hotel Dorf Munsterland"	4	"3.05%"	131	4	15.89	63.55
"2024-12-10"	"Tu"	"Welcome Hotel Neckarsulm"	10	"6.17%"	162	10	120.84	1208.42
"2024-12-10"	"Tu"	"Welcome Parkhotel Euskirchen"	1	"1.09%"	92	1	103.74	103.74
"2024-12-10"	"Tu"	"All"	280	"15.89%"	1762	280	99.93	27980.25
"2024-12-11"	"We"	"Welcome Hotel Darmstadt"	60	"28.85%"	208	60	109.64	6578.40
"2024-12-11"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	2	"1.16%"	173	2	85.28	170.56
"2024-12-11"	"We"	"Welcome Residenzschloss Bamberg"	35	"19.02%"	184	35	104.43	3655.06
"2024-12-11"	"We"	"Welcome Kongresshotel Bamberg"	8	"4.68%"	171	8	78.04	624.32
"2024-12-11"	"We"	"Welcome Hotel Marburg"	1	"0.67%"	150	1	121.03	121.03
"2024-12-11"	"We"	"Welcome Hotel Paderborn"	71	"46.41%"	153	71	84.68	6012.11
"2024-12-11"	"We"	"Welcome Hotel Bad Arolsen"	0	"0.00%"	119	0	0.00	0.00
"2024-12-11"	"We"	"Welcome Hotel Meschede / Hennesee"	32	"27.59%"	116	32	87.85	2811.22
"2024-12-11"	"We"	"Welcome Hotel Wesel"	20	"19.42%"	103	20	97.66	1953.27
"2024-12-11"	"We"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-11"	"We"	"Welcome Hotel Neckarsulm"	54	"33.33%"	162	54	136.79	7386.90
"2024-12-11"	"We"	"Welcome Parkhotel Euskirchen"	1	"1.09%"	92	1	168.22	168.22
"2024-12-11"	"We"	"All"	287	"16.29%"	1762	287	102.72	29481.09
"2024-12-12"	"Th"	"Welcome Hotel Darmstadt"	88	"42.31%"	208	88	112.08	9863.04
"2024-12-12"	"Th"	"Best Western Plus Welcome Hotel Frankfurt"	0	"0.00%"	173	0	0.00	0.00
"2024-12-12"	"Th"	"Welcome Residenzschloss Bamberg"	24	"13.04%"	184	24	108.49	2603.68
"2024-12-12"	"Th"	"Welcome Kongresshotel Bamberg"	11	"6.43%"	171	11	82.98	912.83
"2024-12-12"	"Th"	"Welcome Hotel Marburg"	0	"0.00%"	150	0	0.00	0.00
"2024-12-12"	"Th"	"Welcome Hotel Paderborn"	39	"25.49%"	153	39	77.71	3030.80
"2024-12-12"	"Th"	"Welcome Hotel Bad Arolsen"	0	"0.00%"	119	0	0.00	0.00
"2024-12-12"	"Th"	"Welcome Hotel Meschede / Hennesee"	32	"27.59%"	116	32	87.85	2811.22
"2024-12-12"	"Th"	"Welcome Hotel Wesel"	20	"19.42%"	103	20	97.66	1953.27
"2024-12-12"	"Th"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-12"	"Th"	"Welcome Hotel Neckarsulm"	113	"69.75%"	162	113	138.09	15604.22
"2024-12-12"	"Th"	"Welcome Parkhotel Euskirchen"	1	"1.09%"	92	1	158.88	158.88
"2024-12-12"	"Th"	"All"	331	"18.79%"	1762	331	111.59	36937.94
"2024-12-13"	"Fr"	"Welcome Hotel Darmstadt"	6	"2.88%"	208	6	91.29	547.74
"2024-12-13"	"Fr"	"Best Western Plus Welcome Hotel Frankfurt"	5	"2.89%"	173	5	72.97	364.86
"2024-12-13"	"Fr"	"Welcome Residenzschloss Bamberg"	43	"23.37%"	184	43	112.81	4851.03
"2024-12-13"	"Fr"	"Welcome Kongresshotel Bamberg"	84	"49.12%"	171	84	82.95	6967.78
"2024-12-13"	"Fr"	"Welcome Hotel Marburg"	4	"2.67%"	150	4	141.82	567.29
"2024-12-13"	"Fr"	"Welcome Hotel Paderborn"	22	"14.38%"	153	22	60.94	1340.65
"2024-12-13"	"Fr"	"Welcome Hotel Bad Arolsen"	8	"6.72%"	119	8	133.11	1064.91
"2024-12-13"	"Fr"	"Welcome Hotel Meschede / Hennesee"	1	"0.86%"	116	1	79.44	79.44
"2024-12-13"	"Fr"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-12-13"	"Fr"	"Welcome Hotel Dorf Munsterland"	7	"5.34%"	131	7	38.45	269.16
"2024-12-13"	"Fr"	"Welcome Hotel Neckarsulm"	100	"61.73%"	162	100	138.79	13878.51
"2024-12-13"	"Fr"	"Welcome Parkhotel Euskirchen"	7	"7.61%"	92	7	127.45	892.13
"2024-12-13"	"Fr"	"All"	287	"16.29%"	1762	287	107.40	30823.50
"2024-12-14"	"Sa"	"Welcome Hotel Darmstadt"	1	"0.48%"	208	1	93.81	93.81
"2024-12-14"	"Sa"	"Best Western Plus Welcome Hotel Frankfurt"	4	"2.31%"	173	4	68.68	274.72
"2024-12-14"	"Sa"	"Welcome Residenzschloss Bamberg"	45	"24.46%"	184	45	112.40	5057.84
"2024-12-14"	"Sa"	"Welcome Kongresshotel Bamberg"	9	"5.26%"	171	9	84.95	764.51
"2024-12-14"	"Sa"	"Welcome Hotel Marburg"	1	"0.67%"	150	1	240.65	240.65
"2024-12-14"	"Sa"	"Welcome Hotel Paderborn"	23	"15.03%"	153	23	62.69	1441.95
"2024-12-14"	"Sa"	"Welcome Hotel Bad Arolsen"	15	"12.61%"	119	15	98.34	1475.09
"2024-12-14"	"Sa"	"Welcome Hotel Meschede / Hennesee"	1	"0.86%"	116	1	79.44	79.44
"2024-12-14"	"Sa"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-12-14"	"Sa"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-14"	"Sa"	"Welcome Hotel Neckarsulm"	0	"0.00%"	162	0	0.00	0.00
"2024-12-14"	"Sa"	"Welcome Parkhotel Euskirchen"	3	"3.26%"	92	3	130.15	390.46
"2024-12-14"	"Sa"	"All"	105	"5.96%"	1762	105	93.51	9818.47
"2024-12-15"	"Su"	"Welcome Hotel Darmstadt"	0	"0.00%"	208	0	0.00	0.00
"2024-12-15"	"Su"	"Best Western Plus Welcome Hotel Frankfurt"	2	"1.16%"	173	2	84.32	168.64
"2024-12-15"	"Su"	"Welcome Residenzschloss Bamberg"	4	"2.17%"	184	4	97.12	388.50
"2024-12-15"	"Su"	"Welcome Kongresshotel Bamberg"	9	"5.26%"	171	9	79.29	713.57
"2024-12-15"	"Su"	"Welcome Hotel Marburg"	0	"0.00%"	150	0	0.00	0.00
"2024-12-15"	"Su"	"Welcome Hotel Paderborn"	22	"14.38%"	153	22	60.94	1340.65
"2024-12-15"	"Su"	"Welcome Hotel Bad Arolsen"	5	"4.20%"	119	5	75.33	376.65
"2024-12-15"	"Su"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-15"	"Su"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-12-15"	"Su"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-15"	"Su"	"Welcome Hotel Neckarsulm"	7	"4.32%"	162	7	83.71	585.98
"2024-12-15"	"Su"	"Welcome Parkhotel Euskirchen"	1	"1.09%"	92	1	107.38	107.38
"2024-12-15"	"Su"	"All"	53	"3.01%"	1762	53	69.46	3681.37
"2024-12-16"	"Mo"	"Welcome Hotel Darmstadt"	1	"0.48%"	208	1	105.97	105.97
"2024-12-16"	"Mo"	"Best Western Plus Welcome Hotel Frankfurt"	0	"0.00%"	173	0	0.00	0.00
"2024-12-16"	"Mo"	"Welcome Residenzschloss Bamberg"	22	"11.96%"	184	22	103.34	2273.51
"2024-12-16"	"Mo"	"Welcome Kongresshotel Bamberg"	0	"0.00%"	171	0	0.00	0.00
"2024-12-16"	"Mo"	"Welcome Hotel Marburg"	0	"0.00%"	150	0	0.00	0.00
"2024-12-16"	"Mo"	"Welcome Hotel Paderborn"	22	"14.38%"	153	22	60.94	1340.65
"2024-12-16"	"Mo"	"Welcome Hotel Bad Arolsen"	3	"2.52%"	119	3	65.42	196.27
"2024-12-16"	"Mo"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-16"	"Mo"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-12-16"	"Mo"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-16"	"Mo"	"Welcome Hotel Neckarsulm"	0	"0.00%"	162	0	0.00	0.00
"2024-12-16"	"Mo"	"Welcome Parkhotel Euskirchen"	0	"0.00%"	92	0	0.00	0.00
"2024-12-16"	"Mo"	"All"	51	"2.89%"	1762	51	76.79	3916.40
"2024-12-17"	"Tu"	"Welcome Hotel Darmstadt"	1	"0.48%"	208	1	105.97	105.97
"2024-12-17"	"Tu"	"Best Western Plus Welcome Hotel Frankfurt"	0	"0.00%"	173	0	0.00	0.00
"2024-12-17"	"Tu"	"Welcome Residenzschloss Bamberg"	53	"28.80%"	184	53	97.13	5147.81
"2024-12-17"	"Tu"	"Welcome Kongresshotel Bamberg"	8	"4.68%"	171	8	78.04	624.32
"2024-12-17"	"Tu"	"Welcome Hotel Marburg"	0	"0.00%"	150	0	0.00	0.00
"2024-12-17"	"Tu"	"Welcome Hotel Paderborn"	23	"15.03%"	153	23	63.35	1457.01
"2024-12-17"	"Tu"	"Welcome Hotel Bad Arolsen"	1	"0.84%"	119	1	95.33	95.33
"2024-12-17"	"Tu"	"Welcome Hotel Meschede / Hennesee"	0	"0.00%"	116	0	0.00	0.00
"2024-12-17"	"Tu"	"Welcome Hotel Wesel"	0	"0.00%"	103	0	0.00	0.00
"2024-12-17"	"Tu"	"Welcome Hotel Dorf Munsterland"	3	"2.29%"	131	3	0.00	0.00
"2024-12-17"	"Tu"	"Welcome Hotel Neckarsulm"	1	"0.62%"	162	1	124.77	124.77
"2024-12-17"	"Tu"	"Welcome Parkhotel Euskirchen"	0	"0.00%"	92	0	0.00	0.00
"2024-12-17"	"Tu"	"All"	90	"5.11%"	1762	90	83.95	7555.21
"2024-12-18"	"We"	"Welcome Hotel Darmstadt"	2	"0.96%"	208	2	102.56	205.13
"2024-12-18"	"We"	"Best Western Plus Welcome Hotel Frankfurt"	0	"0.00%"	173	0	0.00	0.00
"2024-12-18"	"We"	"Welcome Residenzschloss Bamberg"	53	"28.80%"	184	53	97.13	5147.81
"2024-12-18"	"We"	"Welcome Kongresshotel Bamberg"	8	"4.68%"	171	8	78.04	624.32
"2024-12-18"	"We"	"Welcome Hotel Marburg"	1	"0.67%"	150	1	118.22	118.22
"2024-12-18"	"We"	"Welcome Hotel Paderborn"	23	"15.03%"	153	23	63.35	1457.01
